https://www.wantedly.com/projects/499100,チャットプラス株式会社,AIエンジニア｜AIチャットボットのグロースに挑戦するエンジニアを募集！,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/452618,チャットプラス株式会社,AIエンジニア｜エンジニア経験を活かしてAIチャットボット開発しませんか？,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/486182,チャットプラス株式会社,AIエンジニア｜チャットツールの開発エンジニア募集！,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/490640,チャットプラス株式会社,AIエンジニア｜今までの経験を活かして新領域へ。AI開発に挑戦しませんか？,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/563698,株式会社アスタ,AIスタートアップを支えてくれるプログラマーWantedl!!,5,-----未経験-web--スタートアップ-
https://www.wantedly.com/projects/372287,チャットプラス株式会社,AIチャットサービスをグロースさせてくれるエンジニアをWanted！,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/403627,チャットプラス株式会社,AIチャットボットのスタートアップがグロースエンジニアを募集中！,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/377672,チャットプラス株式会社, AIチャットボットをグロースに挑戦したいエンジニアをWanted！,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/505635,チャットプラス株式会社,AIチャットボット開発｜エンジニア経験を活かしAI分野に挑戦しませんか？,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/493423,チャットプラス株式会社,AIチャットボット開発｜新鋭スタートアップでAI分野に挑戦しませんか？,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/417697,株式会社AVILEN,AIベンチャー企業で 様々な案件に携わりたいデータサイエンティスト募集,20,---python--未経験-web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/474273,チャットプラス株式会社,AI分野に挑戦したい！チャットツールの開発エンジニア募集！,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/540281,Global Walkers Inc ,AI開発未経験OK！AI開発案件をドライブさせるセールスエンジニア募集！,22,---python--未経験-web-ベンチャー--
https://www.wantedly.com/projects/450144,チャットプラス株式会社,AI開発｜エンジニア経験を活かしてAIチャットボットをグロースしませんか？,5,------web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/311636,バルス株式会社,AR/VRでエンタメの未来を創るUnityエンジニア募集！,25,--------スタートアップ-
https://www.wantedly.com/projects/342225,株式会社クォンタムフレームワーク,A型でもB型でもO型でもAB型でもC言語に夢中になりそうな方を募集,80,----音楽-未経験-web---
https://www.wantedly.com/projects/408358,2nd Community株式会社,B2B2C スクール事業プラットフォームを構築するサーバサイドエンジニア,70,--rails-python-音楽--web-ベンチャー--
https://www.wantedly.com/projects/478217,株式会社SKIYAKI,Bitfanアプリのサービスを牽引するAndroidエンジニア募集！,83,----音楽--web-ベンチャー--
https://www.wantedly.com/projects/502740,株式会社BitStar,BitStarを技術で加速させるRailsエンジニア募集！,120,--rails--音楽-未経験-web--スタートアップ-
https://www.wantedly.com/projects/331918,株式会社イデアルアーキテクツ,C#に自信があるリーダーキャラのエンジニアWanted!!,68,-----未経験-web-ベンチャー--
https://www.wantedly.com/projects/306967,株式会社イデアルアーキテクツ,C#は任せろ！エンジニア集団の中核となるC#使いWanted!!,68,-----未経験-web-ベンチャー--
https://www.wantedly.com/projects/557967,株式会社ヒプスター,C#を使ってシステム開発！フリーランス/社員募集！,10,react-node--python--未経験-web-ベンチャー--
https://www.wantedly.com/projects/362943,株式会社クォンタムフレームワーク,C#言語ってどんな開発？何を作る時に必要？から聞きたいエンジニア希望者！,80,----音楽-未経験-web---
https://www.wantedly.com/projects/93610,株式会社イデアルアーキテクツ,CC++C#に自信のある開発エンジニアWanted!!,68,-----未経験-web-ベンチャー--
https://www.wantedly.com/projects/94179,株式会社イデアルアーキテクツ,CC++使いWanted!!一緒に会社を創っていく新メンバー募集,68,-----未経験-web-ベンチャー--
https://www.wantedly.com/projects/557613,クラスター株式会社,ClusterCreatorKitを使いこなすワールドクリエイター募集中！,50,----音楽---ベンチャー--
https://www.wantedly.com/projects/533957,クラスター株式会社, clusterのモバイル体験を加速するAndroidエンジニア募集,50,----音楽---ベンチャー--
https://www.wantedly.com/projects/474306,クラスター株式会社,clusterのモバイル体験を加速するiOS/Androidエンジニア募集,50,----音楽---ベンチャー--
https://www.wantedly.com/projects/533956,クラスター株式会社,clusterのモバイル体験を加速するiOSエンジニア募集,50,----音楽---ベンチャー--
https://www.wantedly.com/projects/523346,クラスター株式会社,clusterのモバイル体験を向上させるUnityエンジニア募集！,50,----音楽---ベンチャー-スタートアップ-
https://www.wantedly.com/projects/403915,クラスター株式会社,clusterの開発を加速するデバッガーアルバイト募集！,50,--rails--音楽--web-ベンチャー--
https://www.wantedly.com/projects/437141,株式会社CoinOtaku,CTO候補求む！本気で独立・成長したい学生大募集,30,------web-ベンチャー--
https://www.wantedly.com/projects/561700,株式会社シックスティーパーセント,CTO候補！越境ファッションECを支えるバックエンドエンジニアを募集,14,----音楽--web---
https://www.wantedly.com/projects/332033,株式会社HUNTER,CTO募集！組織作りから技術リードを担当してくるコアメンバーを募集,3,--rails----web-ベンチャー-スタートアップ-
https://www.wantedly.com/projects/441521,2nd Community株式会社,CXを追求したい方必見！アーティストの日常を変革するエンジニア募集！,70,--rails-python-音楽--web-ベンチャー--
